,acc_nbr,tearly,tmid,tlate,cearly,cmid,clate
1058,41EC6EA8E1F74FC8459A13CF73EA16E2,10.613209999999999,0.0,0.0,7.2,0.0,0.0
1059,41EDDC64438C6292C49B9F7216DDE395,33.48814,0.0,0.0,2.2,0.0,0.0
1060,41F00A101528205878993B5CC28B92B4,12.76023,1291.97326,136.68966,1.4,108.3,13.5
1061,420775E23E0D4091A26FA3A0E834AF1D,117.23726000000002,0.0,0.0,5.8,0.0,0.0
1062,420B156C3D480D6A28C53120CEC69C18,11.318819999999999,0.0,0.0,12.7,0.0,0.0
1063,421822F186273C0C8C0AAA0CBE3DABE1,900.8922500000001,0.0,0.0,54.4,0.0,0.0
1064,422E57236CA198FDDB43F7FFDF824FEF,0.0,1571.78405,880.5988299999999,0.0,115.1,52.7
1065,423E654B1DC1F290FB0AA3110BF4D2C0,138.8396,0.0,0.0,15.9,0.0,0.0
1066,425D15D55CD0C914F864C2891320A1C5,39.80879,0.0,0.0,2.1,0.0,0.0
1067,426066AB4AC394605D061032B97FFACC,20.7613,0.0,0.0,20.2,0.0,0.0
1068,426537B9B719D58AFC4EDD74ED0309C2,164.80127,389.05305,0.0,14.8,56.9,0.0
1069,42729CA8221A57FC7F4ED1B77DFDC5F9,0.25724,0.0,0.0,0.8,0.0,0.0
1070,4275C48B6B3D08C9AA899A9B55792380,81.16056,0.0,0.0,5.7,0.0,0.0
1071,42985E07122EACF5D5E9050710E734C7,204.655,0.0,0.0,15.1,0.0,0.0
1072,42990CC1738FCC610952E7F6FA0240EC,3.59842,0.0,0.0,5.2,0.0,0.0
1073,42BBFD9FE91CFEA6ED52A61A006037F9,281.00543,0.0,0.0,7.2,0.0,0.0
1074,42E68ADB8C6F35A48CBEB7F79B65FB1C,432.27002000000005,22.982139999999998,0.0,12.3,1.9,0.0
1075,4306CA919E0109AD58CD4F218EE4673A,501.93594,0.0,0.0,7.0,0.0,0.0
1076,430BF52EFAD39483AA0FE869997E3598,58.52553,0.0,0.0,7.1,0.0,0.0
1077,43137479ED2A785AF97635AD73D39A9E,102.99485999999999,0.0,0.0,3.3,0.0,0.0
1078,4324B5817456EE58428509727D48CCE6,126.53969,0.0,0.0,12.6,0.0,0.0
1079,43313D8A4741C43A29BF4EFE56897A4D,169.47607,0.0,0.0,5.5,0.0,0.0
1080,4347BE500C4C805771716989219E1CEF,1.4170699999999998,0.0,0.0,2.4,0.0,0.0
1081,434E955DE3155B3A95620E1BC2013CF7,99.00738,0.0,0.0,11.1,0.0,0.0
1082,43587C3B24ED9357092BDE5FBEF65275,67.04924,0.0,0.0,21.3,0.0,0.0
1083,4364AA3A0D8E0B11AE44AA04C8D72053,149.40093,0.0,0.0,9.2,0.0,0.0
1084,43BF5B0D72091890FA2D9803CCD6135E,0.0,0.01489,0.0,0.0,0.3,0.0
1085,43C1574C7B16548FFBAB2DDAB635A7AE,1.17777,0.0,0.0,1.4,0.0,0.0
1086,43C4071B32A913E0B8F5FA91842F30ED,417.56708,776.29336,0.0,59.6,120.2,0.0
1087,43D5803AC682600D8D505C3D66626600,806.76991,0.0,0.0,49.1,0.0,0.0
1088,43DDF7690C741AB807C6654B2DDA7AC6,4495.51929,1444.0092099999997,0.0,199.9,119.8,0.0
1089,43F3BA810EDDC19233A03656B1BED42D,162.45724,0.0,0.0,4.7,0.0,0.0
1090,43F98FBA8884FF9991EC1C76E3D84ADA,274.82374,0.0,0.0,20.9,0.0,0.0
1091,441799B12EBFBD3F559DC49AE065C51C,7.498070000000001,0.0,0.0,13.6,0.0,0.0
1092,44256760F1A02D831EDFC824D088E439,126.01379000000001,0.0,0.0,1.7,0.0,0.0
1093,442ED5612154750EFF50639FA7E3A292,203.30747000000002,0.0,0.0,2.8,0.0,0.0
1094,444D27DA90CCB9FE1EFCE8AAA3BED6B0,633.32452,0.0,0.0,9.6,0.0,0.0
1095,445542BD7460BD460AFDAFBABBEC2EA2,19.16358,0.0,0.0,6.6,0.0,0.0
1096,445665C3DE058CA0A38ADA3990C3C85A,80.4558,0.0,0.0,4.5,0.0,0.0
1097,4467430CF9001BA17DC5CD5E9ADA7560,34.25294,0.0,0.0,20.4,0.0,0.0
1098,447788E6639E5882BAF8C84B00E9F73C,1496.5533400000002,759.05936,0.0,48.3,26.4,0.0
1099,447FC83C97818C2A40B6729CB9BDFE35,0.64464,0.0,0.0,0.3,0.0,0.0
1100,4481FB746A940B438B8838529344436F,84.24971000000001,0.0,0.0,12.9,0.0,0.0
1101,448D880380ABB9C5DEDB4EF289930A27,0.00117,0.0,0.0,0.1,0.0,0.0
1102,4498D77748AE5C1317CFE516E5592124,105.17436000000001,0.0,0.0,3.4,0.0,0.0
1103,44C22B212C2443A96E356E05B039B8E0,0.06554,0.0,0.0,0.5,0.0,0.0
1104,44E173999020374A5C7327B5CC37157B,2183.34267,2169.2059600000002,0.0,109.3,106.3,0.0
1105,44F85575308D6E1CE2C653F90F347888,0.93231,0.0,0.0,0.4,0.0,0.0
1106,451A24F8F437EC3DF7EA1605C8076C6C,0.0,44.14358,0.0,0.0,2.9,0.0
1107,452353C6B524C9BA524967437395CF0A,629.7344800000001,0.0,0.0,10.6,0.0,0.0
1108,4523B5B450276DC66EF8AEFF698B6816,60.2842,0.0,0.0,9.5,0.0,0.0
1109,4525CF71366238963864F0E2DB1696E3,0.0,38.30036,0.0,0.0,3.2,0.0
1110,4525EEE4C7BF633B76468E6468BF9584,822.7149099999999,0.0,0.0,15.7,0.0,0.0
1111,4530199F9A2927240A75D1BD40597D2B,1098.75277,0.0,0.0,49.3,0.0,0.0
1112,456ACEFD466E70D200F629775961506D,1478.4577100000001,6.84118,0.0,144.9,0.5,0.0
1113,458BDBB2900931ECD0611F45C24F5346,457.01372000000003,0.0,0.0,7.2,0.0,0.0
1114,45A812DEB96DB55886E4047C7DA53FBD,435.18667000000005,259.96392000000003,64.0753,41.3,54.0,4.4
1115,45C091B2E11A9C551B386E5AB4771F08,889.7864300000001,380.77714000000003,76.55357000000001,90.6,42.8,6.2
1116,45CBC5208D24CF06DE7341AD2ED8B6D5,11.687389999999999,0.0,0.0,22.9,0.0,0.0
1117,45E96BFF410B2E8265BD5DBB75D487EE,988.9463,0.0,0.0,18.3,0.0,0.0
1118,45EB8C20EF573FD57717C7B5922050B9,38.628589999999996,0.0,0.0,3.1,0.0,0.0
1119,460812C38DD7C30C9C7B24E69D45030D,169.31453,0.0,0.0,33.0,0.0,0.0
1120,461AEDB3C9A98A709A6F0E0C184D3742,2648.9922199999996,803.49369,430.75003,142.7,64.8,23.2
1121,462484EA5D075E6F361A3CC0239260D9,0.04663,0.0,0.0,1.2,0.0,0.0
1122,462E38AB1C95E33D5ECC48427876FC69,88.05977,0.0,0.0,11.8,0.0,0.0
1123,462E8F0CEDA1D57A1992BCCC07DE9834,55.87089000000001,0.0,0.0,11.0,0.0,0.0
1124,463001E101786578B380004606DEF51E,2.9373899999999997,0.0,0.0,1.3,0.0,0.0
1125,46326D582BA94A662A5D6B2EC2A3F909,12.950909999999999,0.0,0.0,7.7,0.0,0.0
1126,463DBE9C07F9726179D38CF3B56BF5E9,18.70491,0.0,0.0,6.9,0.0,0.0
1127,464087DA04592DC5B7EB6226E9053E93,77.07570000000001,380.1894899999999,0.0,10.9,27.3,0.0
1128,4642B8C373056E926B15CE8B3EAF0C23,2.92483,0.0,0.0,2.7,0.0,0.0
1129,4650BA1037441FF5E360FF91DCB736B7,604.3093000000001,564.71373,115.40092,56.2,51.7,10.7
1130,465E76E8282B4FEF106EBD12FD0BE677,1415.8904400000001,0.0,0.0,119.7,0.0,0.0
1131,46714D7D4CF66072434B2D49A2161774,1863.855,435.74681,0.0,144.7,31.0,0.0
1132,4678C7982A9C4770AD3F693B87040F9F,119.14142999999999,0.0,0.0,11.7,0.0,0.0
1133,4689016D57B4DDB3C3ECCA5FBEF587D3,529.26311,0.0,0.0,31.3,0.0,0.0
1134,468F24C612AF571F3611FDFFE800BFE6,0.01315,0.0,0.0,0.3,0.0,0.0
1135,469FD45060C36B7D42A73F96369F80EC,35.75193,0.0,0.0,7.5,0.0,0.0
1136,46A0E18565DD2C4B278EF116FEBCC414,1.78405,0.0,0.0,0.1,0.0,0.0
1137,46A2DB412F6B20910A01898ED24CC335,1818.9827899999996,714.4296,207.13647999999998,122.3,55.3,13.7
1138,46B467CE461C6C144B28D06958D22C0F,371.82106000000005,0.0,0.0,76.9,0.0,0.0
1139,46D028582F28D9236FC278BF39D11085,2524.7027700000003,1678.1059500000003,121.45376999999999,100.8,91.2,7.8
1140,4704376BB7C0CDDBDD95F405CE4B5EF4,44.80838,0.0,0.0,11.1,0.0,0.0
1141,4708241AEB540D29BC90421E1502ED9F,459.2620800000001,200.87023,0.0,21.1,17.7,0.0
1142,471FC8BEA28FA3FBDF43AC0FB06A2322,8.99961,0.0,0.0,14.7,0.0,0.0
1143,4745C622359063D0D47C3155B9F4CCF0,78.74954,0.0,0.0,12.8,0.0,0.0
1144,47536C11DE8CACEA9617E624E5973E7F,1609.56214,2609.24111,77.69118999999999,102.6,148.6,7.3
1145,4761B6EC4B64187FFB69B1AE9CD3DD85,385.87563,0.0,0.0,16.7,0.0,0.0
1146,4779753F2E09DDFE26E883BD93B80DA6,4.8716099999999996,0.0,0.0,1.0,0.0,0.0
1147,478023ACA3A0DED6B8866455B7278C7E,458.40249000000006,0.0,0.0,12.7,0.0,0.0
1148,4782FEC84A3D55F0119A9C075EEB4EB5,81.44307,0.0,0.0,11.6,0.0,0.0
1149,478A81CC0D27C37A1ACDA4FF296C0B46,817.7409099999999,0.0,0.0,49.2,0.0,0.0
1150,4790E5A42B0DA8A9773210B6BCED3222,125.08247000000001,319.09956999999997,0.0,25.9,57.9,0.0
1151,479193A37EAB490F98A437ACE1753C27,3.8030899999999996,0.0,0.0,5.8,0.0,0.0
1152,47991816C1DE606B95880DF01E482E1F,27.814399999999996,0.0,0.0,12.5,0.0,0.0
1153,47A24192D75D8FF57EA9AF9ADD0A8EC7,284.62541,0.0,0.0,49.5,0.0,0.0
1154,47A43988FF119D050CD074BF1F2D758D,400.70111,0.0,0.0,7.7,0.0,0.0
1155,47BE3C231DD0163ECC986ADEAE35BF9E,452.6016900000001,0.0,0.0,22.7,0.0,0.0
1156,47C45CCE747961871DC5A617332AEF84,1609.2207999999998,0.0,0.0,62.9,0.0,0.0
1157,47C9566FADB56CD611928405B13DF899,101.27214,0.0,0.0,19.3,0.0,0.0
1158,47CEFC0A78BE2E3D40189090768A1647,110.31151,278.52425000000005,0.0,34.2,33.7,0.0
1159,47D417C56DB931CB8A613EA0FD22F1A2,2908.86333,2237.39758,0.0,129.6,94.1,0.0
1160,47DDDC611E22949E6A59B9D22B7AD84E,701.9104800000001,0.0,0.0,81.4,0.0,0.0
1161,47EE5FB5F60E4A2DE606B54B208F7408,6.283939999999999,0.0,0.0,3.2,0.0,0.0
1162,47FA1AC8AB09350F3240EB7C0A2A2310,164.92078,0.0,0.0,32.5,0.0,0.0
1163,48003A1AE96D6140321EEF8B5817EDCF,1.43073,0.0,0.0,1.7,0.0,0.0
1164,48051A3EA8A430C49021BEA63BCBB8F3,292.54254000000003,0.0,0.0,5.4,0.0,0.0
1165,480CDAA8B16423166B055CAC8FABACC0,0.07084,0.0,0.0,2.4,0.0,0.0
1166,4810BD7D4DE0A049800E4AD292DDF967,101.45224999999999,0.0,0.0,3.9,0.0,0.0
1167,481FE902B22B489A87159EE3C882CEC8,611.8182899999999,0.0,0.0,25.6,0.0,0.0
1168,48212999CAFADCC520E262D7B300E09E,14.88757,0.0,0.0,3.5,0.0,0.0
1169,482BF2B7D5067AED7DF942F256C816F9,137.56056,0.0,0.0,26.0,0.0,0.0
1170,484DD40E0C0821322B292CC4873A9F1A,93.87904,0.0,0.0,11.1,0.0,0.0
1171,4850EC5E748842CB773B4D55CCA0E8A8,0.72713,0.0,0.0,0.6,0.0,0.0
1172,4853F8AA200EDF92640C546FD064B2F6,8.38498,0.0,0.0,2.4,0.0,0.0
1173,485465E26294E863961C6779A8FAF4B7,1013.7991,407.26971,0.0,105.1,34.9,0.0
1174,487BC2B11A3D9F8E4E1BACB90FACFC7E,24.100990000000003,0.0,0.0,1.2,0.0,0.0
1175,48871C658D648A676B397B55F78CE41E,0.017599999999999998,0.0,0.0,0.2,0.0,0.0
1176,488832D8BF5A05E03AB4D754C7C5EE39,142.20781,0.0,0.0,6.2,0.0,0.0
1177,48945F3B74D557AEC2BB691B3CAE2123,309.46547,0.0,0.0,31.3,0.0,0.0
1178,489E6C6D400EE5D21FA6297A5ED8B107,252.22324999999995,0.0,0.0,17.8,0.0,0.0
1179,48A27C70036BB4447497BC2EAF330A12,488.49788,0.0,0.0,13.3,0.0,0.0
1180,48A5533B5E8411FF94BBA076A743C008,2.62742,0.0,0.0,2.2,0.0,0.0
1181,48CDF8FFE1199EEE0846D9B81FBD5C10,369.18881,475.3572299999999,90.24868,89.4,72.4,16.6
1182,48D7A52B7497F8ED408761B152682424,90.23344999999999,0.0,0.0,15.7,0.0,0.0
1183,48E1773114B27C72D99741C9E587CB08,0.0,987.1167000000002,0.0,0.0,32.9,0.0
1184,48F85289929A77535A862CCE20F5EAFB,24.22587,0.0,0.0,0.4,0.0,0.0
1185,48FA718C399B4A754BB739F35C1903B0,688.47709,116.85848000000001,11.140550000000001,116.5,33.0,1.6
1186,4901A68CA76ADEF38798DAF3E4403BB6,64.55172,0.0,0.0,8.7,0.0,0.0
1187,49047462C70BCC2455EC93C36C29127A,3.2617800000000003,0.0,0.0,3.1,0.0,0.0
1188,4912EDF7EB391086B5A03B2D302FE096,165.37201000000002,265.65368,0.0,21.1,20.0,0.0
1189,49176EBF9243C15005793B2B919FD338,0.26891,0.0,0.0,1.6,0.0,0.0
1190,493B39D494C83FBAD6FE04236FBA500B,0.0,57.280280000000005,0.0,0.0,2.3,0.0
1191,493DFCD6DF539F4B6D107BAD82138663,784.873,201.66312,0.0,60.4,22.1,0.0
1192,493E76D774A8B7773619420ABEA45243,58.7913,0.0,0.0,7.7,0.0,0.0
1193,49557A9491F10E1A20E7377FC5530E91,1094.58897,0.0,0.0,22.1,0.0,0.0
1194,495B01B38239B989CA54CB9DD90FDB7A,608.38157,0.0,0.0,10.7,0.0,0.0
1195,495C3124C4DE91F0B2AEE0CC7CD2218E,31.202350000000003,486.47015,0.0,4.2,78.6,0.0
1196,495CA0ECFE889C1C96FFD83B39D2F5A9,11.060839999999999,0.0,0.0,5.6,0.0,0.0
1197,4961E41F221D690B64EAFE99D4BDFFDC,279.24013,0.0,0.0,9.8,0.0,0.0
1198,49648FC69B6B9F55735EAE9D3D48F225,2.7435699999999996,0.0,0.0,1.6,0.0,0.0
1199,496CF5E3951E99FD4F040909794CBBFD,1.8872399999999998,0.0,0.0,3.2,0.0,0.0
1200,497637CA850A17152965FC60FF3677D5,578.3395,0.0,0.0,38.9,0.0,0.0
1201,49E7C8A11461FC119BEA2CF2C811D6AB,3.4459899999999997,0.0,0.0,1.9,0.0,0.0
1202,49F2A6E4776EABF270F785D1291D9D2E,42.30333,0.0,0.0,12.9,0.0,0.0
1203,49F62BB6D49FAD681D2D7CFC1037A8F6,275.35901,0.0,0.0,16.8,0.0,0.0
1204,49F9DC353638E32B203CF111019131CC,21.472140000000003,0.0,0.0,1.4,0.0,0.0
1205,4A00B4602FE1407336C405F4A95BA5EA,186.61480999999998,0.0,0.0,22.9,0.0,0.0
1206,4A073EB0F536F85FF2AF33E88EE97D30,3.44159,0.0,0.0,0.5,0.0,0.0
1207,4A12C9C069CF7EC2D475F97C4B3DBBA8,110.07316999999998,0.0,0.0,5.6,0.0,0.0
1208,4A15F2669FE8BABF9AEE1445292BEC0D,733.0202300000001,1015.93533,0.0,57.7,105.8,0.0
1209,4A57E9617628EC7826335260FE312EAA,69.23435,0.0,0.0,17.9,0.0,0.0
1210,4A58418D13EEE76118CB8B1078B8C7FB,261.0255,0.0,0.0,20.3,0.0,0.0
1211,4A6218E8F6A0ABBDA6398B9854A7213E,255.13388999999998,448.54157,0.0,30.8,45.1,0.0
1212,4A743C589A52D2B059227A73677C1BC2,161.82815,0.0,0.0,5.2,0.0,0.0
1213,4A76BCAE414A88BDB316B150D9BD7D55,41.049850000000006,13.180380000000003,0.21359,2.8,17.4,1.0
1214,4A80947D6870EA3FF6DACD5332DB853E,170.25942,0.0,0.0,3.7,0.0,0.0
1215,4A84EA33F6928DEF78A9B544E477C849,2.03966,0.0,0.0,1.6,0.0,0.0
1216,4A93D72A7541093A4CAEDB5DC90A17AA,0.9790099999999999,0.0,0.0,7.4,0.0,0.0
1217,4AB14CC6466FE50BBB4D8C3C16F22332,43.40448,0.0,0.0,4.0,0.0,0.0
1218,4AB99723AC8A1DB5AB3C93FD3B21635D,24.71329,0.0,0.0,9.3,0.0,0.0
1219,4ABDA9C551AEE471F925E3A869B2EEFA,6.909030000000001,0.0,0.0,1.5,0.0,0.0
1220,4ACD95C5865E9233E114AAA7893D2247,110.61857,0.0,0.0,15.2,0.0,0.0
1221,4AE4E066D94E2FE69CC9219377A8ED08,124.77150000000002,0.0,0.0,2.8,0.0,0.0
1222,4AE74C83DDCB36D0EC3F9C42A21F0E8A,171.14449,0.0,0.0,19.6,0.0,0.0
1223,4B0075981D33630B34B5546BE056E668,10.71366,0.0,0.0,5.5,0.0,0.0
1224,4B06DFC2C974FB3D38F2AAC47E31E0EF,0.52328,0.0,0.0,1.2,0.0,0.0
1225,4B161108F17DF7C10FF6814299756E77,399.80597,0.0,0.0,27.7,0.0,0.0
1226,4B2052DAB3F89F97734724C8B3AC4122,1017.8534999999999,0.0,0.0,56.0,0.0,0.0
1227,4B2539B42EC063885CD4EE222BE31B6E,235.79391,0.0,0.0,10.8,0.0,0.0
1228,4B30B14D3AFB73AC992EB64C0C693264,0.95319,0.0,0.0,0.3,0.0,0.0
1229,4B37039E9EF2653A13D56720C958ED55,1732.1274999999998,61.00668,0.0,100.4,9.0,0.0
1230,4B3C2BA3D385BDC94EA89E984AA28FB7,494.41295,159.31008000000003,0.0,38.6,23.9,0.0
1231,4B3D954BBC5ACAF6FBA888A90A8D67F9,498.06831,0.0,0.0,9.8,0.0,0.0
1232,4B4175E02D5E2A052E851848A48BD17F,66.54596000000001,0.0,0.0,13.4,0.0,0.0
1233,4B4DB286CFA6DBE1EBE956558F13C085,0.28456000000000004,0.0,0.0,1.9,0.0,0.0
1234,4B555CCADFF15D7DC42A16635134CD64,138.46673,0.0,0.0,13.0,0.0,0.0
1235,4B5F9EDA5CEE90FAAAFE5371A9E3E218,345.27689,0.0,0.0,49.2,0.0,0.0
1236,4B74B306034CDE13E1DDDF6D0A444A81,128.22726,0.0,0.0,16.2,0.0,0.0
1237,4B84604FD0BA5D08D2A874DA210FA73F,103.33090999999999,0.0,0.0,11.9,0.0,0.0
1238,4B914A190E1BAD705BC5566CD39811C3,1802.21709,0.0,0.0,164.3,0.0,0.0
1239,4BBFB47731CC3CD7BA8D318E63B1AB4F,0.36168999999999996,0.0,0.0,0.4,0.0,0.0
1240,4BC75D7B9DFFD37A1AF10EE9FF4CA2CA,54.730380000000004,465.92131000000006,0.0,10.4,39.3,0.0
1241,4BC8A54E7C448EC6A193DA89BD310688,30.46502,0.0,0.0,5.7,0.0,0.0
1242,4BC8F189CB1A235E03887217F3CBA41D,1.95094,0.0,0.0,1.8,0.0,0.0
1243,4BD4C67EB6EC7F6A8B9A978F94302E12,309.38602000000003,0.0,0.0,6.2,0.0,0.0
1244,4BD603CE261AB6159912FCD56DEC5C96,18.48841,0.0,0.0,1.3,0.0,0.0
1245,4BDE5DBBBBBB9B72FD066C505C9F6E7C,0.00413,0.0,0.0,0.1,0.0,0.0
1246,4BF19AD7AF0DD96C7E1A3459C202DAEC,0.01899,0.0,0.0,0.1,0.0,0.0
1247,4BF2EA1096009DF6C39444367C43EEAC,42.96026,0.0,0.0,2.0,0.0,0.0
1248,4BFB577AB3D81CA9D6186FF6ABDCC1D7,260.25322,0.0,0.0,23.1,0.0,0.0
1249,4BFF67A41565C151E83F6A97D164131C,208.01969,0.0,0.0,8.6,0.0,0.0
1250,4C32BD764381D5C717AFC5BFA1FC404C,54.514790000000005,425.1010600000001,0.0,23.2,64.6,0.0
1251,4C42D7DD4075F3E542BD030ABBB52729,0.08598,0.0,0.0,0.5,0.0,0.0
1252,4C5EDEC9D36ECD459B106045DFA92615,0.8233899999999998,0.0,0.0,0.7,0.0,0.0
1253,4C6365E8FD1333A377828D9BA6059E45,8.10078,0.0,0.0,7.6,0.0,0.0
1254,4C64F20EB05FBF64A00715035EA4836E,888.81891,0.0,0.0,120.9,0.0,0.0
1255,4C9625FBC1CC365DC593B8645072DA7E,134.31616,0.0,0.0,3.1,0.0,0.0
1256,4CA0CA9F167708893B624CA25E99B4A0,357.16720999999995,1245.7675199999999,0.0,14.7,60.3,0.0
1257,4CAAC5A2B1234976A7D18AD02358A758,69.2273,0.0,0.0,18.7,0.0,0.0
1258,4CB63473BF93056D7F4EF43D9D535068,79.46341,0.0,0.0,19.5,0.0,0.0
1259,4CCC3EB4B326CBAE806F49B70DBF929D,63.78716000000001,0.0,0.0,3.3,0.0,0.0
1260,4CF32FB0A902FAC2EFF373BF1AC8AFC7,26.22917,0.0,0.0,10.5,0.0,0.0
1261,4D24DB4E50704AB1D6BC1B941B58E8A6,22.05791,0.0,0.0,28.5,0.0,0.0
1262,4D26FF31C5466002284674167D8C217C,205.94796000000002,0.0,0.0,30.6,0.0,0.0
1263,4D29001B85205C502550588D0BBC33D0,5.12199,0.0,0.0,13.7,0.0,0.0
1264,4D29018FE3D6659F4920D1CD87F5EF3A,45.115970000000004,0.0,0.0,11.5,0.0,0.0
1265,4D37B07120B3817803EC202F2DD9902A,7.612520000000001,0.0,0.0,3.4,0.0,0.0
1266,4D3DBCD8D01C254669A044A6104A8A55,1390.4611199999997,1924.6756400000002,0.0,80.7,93.7,0.0
1267,4D4949D73E4AD02E9808CB2609BC74E5,1.7854500000000002,0.0,0.0,5.2,0.0,0.0
1268,4D52F62092A44527040ED9983092390C,126.10391000000001,0.0,0.0,20.5,0.0,0.0
1269,4D5A0AF10F55FF50A9F171377C548158,3.5772500000000003,0.0,0.0,7.3,0.0,0.0
1270,4D5F92248387FEC9E9BFDE56A7295E5C,5.795520000000001,0.0,0.0,19.4,0.0,0.0
1271,4D61859147CD658B7BFBB5EB843BD0BA,0.14653,0.0,0.0,0.7,0.0,0.0
1272,4D823FA387A71473990326F19E310848,48.88845,0.0,0.0,0.8,0.0,0.0
1273,4D9BBEEA7C7F84BA537251F2AE6F806B,319.78909,0.0,0.0,19.4,0.0,0.0
1274,4DA9CAF943D6147BD4B9958DD910665F,243.69589000000002,0.0,0.0,29.5,0.0,0.0
1275,4DC979FFE969190BD5E93AC233113076,900.9112200000002,314.91013,0.0,98.2,41.7,0.0
1276,4DD3967760764F45E76A7F50C5DC5D8E,116.57242000000001,0.0,0.0,49.0,0.0,0.0
1277,4DD6D738568D22453DCBDDFD3FD86BA8,0.76834,0.0,0.0,1.6,0.0,0.0
1278,4DE80655C6AF085B4681E155ADE6391D,37.08138,0.0,0.0,7.1,0.0,0.0
1279,4DEE849999DA08D937A6F544AFF89B66,2.79902,0.0,0.0,13.6,0.0,0.0
1280,4DF7844CD2839F588135D8BC0A4D5641,439.49447,0.0,0.0,25.8,0.0,0.0
1281,4E0C54F430138D936AC3A38FA368465E,199.0818,0.0,0.0,10.3,0.0,0.0
1282,4E14FF2255FEEEA802593B1CF435E9FC,733.64999,0.0,0.0,30.7,0.0,0.0
1283,4E2E1C0C2343624B821E66E4F7393A05,1.18079,0.0,0.0,0.8,0.0,0.0
1284,4E2F5EFCF7650BF1E14B768AC3AA3EB7,13.984620000000001,0.0,0.0,1.6,0.0,0.0
1285,4E6F91FB2CF40030995E44DAF1975F83,952.39131,0.0,0.0,14.1,0.0,0.0
1286,4E81B0C3DFEBA5C4F5443E351E4C2F44,0.0,1.75077,0.0,0.0,0.2,0.0
1287,4E871608A6F6B155B00C60236E9731D2,57.77418,0.0,0.0,6.9,0.0,0.0
1288,4E8D5B1EAD175E244CB824CB18410DBD,0.0022700000000000003,0.0,0.0,0.1,0.0,0.0
1289,4E9AB4AF51F6DC948887A7AE98881BE8,0.0,518.83145,0.0,0.0,24.2,0.0
1290,4EADC0A1BE27D76412D029A8DC646634,27.50763,0.0,0.0,5.7,0.0,0.0
1291,4EBE63F7CF33D08D6272D89EE2E48ACC,11.461659999999998,0.0,0.0,10.3,0.0,0.0
1292,4EC440F389938FB5CC026EA2BA63AFB8,20.652350000000002,0.0,0.0,6.6,0.0,0.0
1293,4ECD4482E8FFB9081669FE10C04B3747,33.02193,0.0,0.0,1.2,0.0,0.0
1294,4ED0DA00A4F6A5A411614105B1E9A93E,131.71074000000002,0.0,0.0,4.7,0.0,0.0
1295,4EDD80653C1789D4613283150B2D3EB2,113.15227,0.0,0.0,29.4,0.0,0.0
1296,4F0B911262F14813E4F7BC2CC99DA690,7.31094,0.0,0.0,17.0,0.0,0.0
1297,4F104E29678B3EA7134ECADDC2A30EFE,113.90061,0.0,0.0,11.0,0.0,0.0
1298,4F24D6E0B8AF795D780C2A06274233CE,265.06079,118.63735000000001,0.0,7.5,2.0,0.0
1299,4F316FCC8F725C4BD0302592F333315E,0.00216,0.0,0.0,0.1,0.0,0.0
1300,4F366BCB698D3DF05D09C1DF3CE0680C,727.57986,392.49366,117.19583,113.0,45.8,17.4
1301,4F4C3EB7FD8A57541D56AE055E35FC01,389.49048000000005,0.0,0.0,8.4,0.0,0.0
1302,4F508238848E408F7A904641C9D9DC0C,44.71742,0.0,0.0,9.7,0.0,0.0
1303,4F51FE469A82A5EEC80D09EF407373FE,0.0,216.73088,0.0,0.0,26.0,0.0
1304,4F6117FC4A25F9E1940DCDF47F515061,8.18638,0.0,0.0,1.7,0.0,0.0
1305,4F83DBE368A777E1739CEE38A5EC0B35,68.47932999999999,0.0,0.0,33.0,0.0,0.0
1306,4F8573DD9FC6C0376A031F9B39FB1F88,0.00251,0.0,0.0,0.1,0.0,0.0
1307,4F939917BB65A99C753A233AEDA5AD4D,1232.35252,859.5890400000001,110.53096000000001,88.0,114.2,17.9
1308,4F9D7560E018C355F96FC5878759956E,95.93773999999999,0.0,0.0,38.7,0.0,0.0
1309,4F9E5955A43CE2AA6A5DCB554FBC4F61,6.952390000000001,0.0,0.0,6.1,0.0,0.0
1310,4FC86B3338560C3760CC7346C51B49E0,44.06891,0.0,0.0,1.3,0.0,0.0
1311,4FDEDEB47353E49EF29A553B335145BD,0.0,2.67648,0.0,0.0,2.1,0.0
1312,4FF3BB4E33E0B8C2A009BBB72762679D,135.33896,0.0,0.0,3.4,0.0,0.0
1313,502F08DFF82A920B3568BF3F8CE6E080,71.98166,0.0,0.0,7.2,0.0,0.0
1314,5031859B5E9B6BD35D0C03D4269C1AE1,1.1309,5.000780000000001,0.0,1.3,0.9,0.0
1315,5037FCE69459AD0492F5EDA853276E81,12.884139999999999,0.0,0.0,3.1,0.0,0.0
1316,503C6B40DBDA38E17724B0B7D69CBCFD,52.35281,0.0,0.0,7.8,0.0,0.0
1317,50467C029E305BED270A0F074ACA9F1C,71.84388999999999,0.0,0.0,9.0,0.0,0.0
1318,50646A341805C6E0268BF6F1B730F8D0,601.81336,444.72923999999995,0.0,49.1,56.4,0.0
1319,5070FBD7CAD6EF66529867A59D220BC5,0.00209,0.0,0.0,0.1,0.0,0.0
1320,507AAC2C5CC81940EC7253DDC1D71242,429.45235999999994,0.0,0.0,25.9,0.0,0.0
1321,508E21ED8163EE608F435076AEE81364,275.48569000000003,0.0,0.0,21.0,0.0,0.0
